"state_from","county_from","state_to","county_to","in","out","change"
51,840,51,107,192,129,63
51,840,51,153,87,65,22
51,840,51,171,141,130,11
51,840,51,187,105,124,-19
51,840,54,3,171,364,-193
51,840,54,27,0,68,-68
51,840,54,37,0,61,-61
53,1,53,5,94,176,-82
53,1,53,21,227,251,-24
53,1,53,25,352,562,-210
53,1,53,63,85,105,-20
53,3,16,57,78,78,0
53,3,16,69,872,820,52
53,3,53,33,62,47,15
53,3,53,63,132,126,6
53,3,53,75,93,0,93
53,5,4,13,225,253,-28
53,5,6,37,180,92,88
53,5,6,59,83,0,83
53,5,6,65,68,0,68
53,5,6,67,69,0,69
53,5,6,73,112,82,30
53,5,16,1,99,173,-74
53,5,16,27,78,0,78
53,5,16,55,55,77,-22
53,5,32,3,153,169,-16
53,5,41,5,74,67,7
53,5,41,17,56,63,-7
53,5,41,49,0,69,-69
53,5,41,51,129,97,32
53,5,41,59,390,315,75
53,5,41,67,114,83,31
53,5,48,201,0,71,-71
53,5,48,479,0,109,-109
53,5,49,35,106,0,106
53,5,49,49,0,77,-77
53,5,53,1,176,94,82
53,5,53,7,84,96,-12
53,5,53,11,255,237,18
53,5,53,17,63,0,63
53,5,53,21,5088,5439,-351
53,5,53,25,383,266,117
53,5,53,33,689,690,-1
53,5,53,35,126,88,38
53,5,53,37,123,57,66
53,5,53,39,76,0,76
53,5,53,53,321,282,39
53,5,53,61,397,220,177
53,5,53,63,583,576,7
53,5,53,67,126,131,-5
53,5,53,71,489,403,86
53,5,53,73,108,65,43
53,5,53,75,125,72,53
53,5,53,77,1494,957,537
53,7,4,13,0,101,-101
53,7,6,37,74,0,74
53,7,53,5,96,84,12
53,7,53,17,2096,2640,-544
53,7,53,25,216,330,-114
53,7,53,33,864,408,456
53,7,53,35,65,0,65
53,7,53,37,92,94,-2
53,7,53,47,199,156,43
53,7,53,53,226,212,14
53,7,53,61,487,252,235
53,7,53,63,119,235,-116
53,7,53,67,53,68,-15
53,7,53,73,70,67,3
53,7,53,75,48,0,48
53,7,53,77,124,135,-11
53,9,4,13,122,103,19
53,9,6,37,137,0,137
53,9,6,59,62,0,62
53,9,6,65,67,0,67
53,9,6,73,120,55,65
53,9,15,3,52,0,52
53,9,32,3,0,56,-56
53,9,41,51,100,0,100
53,9,53,11,63,51,12
53,9,53,27,76,70,6
53,9,53,31,232,228,4
53,9,53,33,834,332,502
53,9,53,35,321,232,89
53,9,53,45,68,0,68
53,9,53,53,289,190,99
53,9,53,61,294,199,95
53,9,53,63,86,120,-34
53,9,53,67,112,103,9
53,9,53,73,83,130,-47
53,11,2,20,171,59,112
53,11,4,13,513,790,-277
53,11,4,15,0,65,-65
53,11,4,19,153,183,-30
53,11,4,21,58,155,-97
53,11,4,27,0,50,-50
53,11,6,1,280,70,210
53,11,6,7,63,0,63
53,11,6,13,220,0,220
53,11,6,19,94,0,94
53,11,6,29,89,0,89
53,11,6,37,867,284,583
53,11,6,53,54,0,54
53,11,6,59,432,150,282
53,11,6,61,76,66,10
53,11,6,65,292,190,102
53,11,6,67,270,96,174
53,11,6,71,158,112,46
53,11,6,73,529,293,236
53,11,6,75,123,0,123
53,11,6,77,96,0,96
53,11,6,81,147,0,147
53,11,6,83,63,0,63
53,11,6,85,476,139,337
53,11,6,87,65,0,65
53,11,6,89,64,0,64
53,11,6,95,58,0,58
53,11,6,97,117,0,117
53,11,6,99,72,0,72
53,11,6,111,126,0,126
53,11,8,5,63,73,-10
53,11,8,31,79,59,20
53,11,8,41,139,63,76
53,11,12,57,0,74,-74
53,11,12,95,57,0,57
53,11,12,103,59,0,59
53,11,15,1,101,66,35
53,11,15,3,392,164,228
53,11,15,9,63,0,63
53,11,16,1,175,380,-205
53,11,16,27,0,137,-137
53,11,16,55,0,93,-93
53,11,17,31,119,72,47
53,11,27,53,68,0,68
53,11,32,3,399,457,-58
53,11,32,31,143,109,34
53,11,35,1,76,0,76
53,11,41,3,121,70,51
53,11,41,5,2540,1718,822
53,11,41,7,124,79,45
53,11,41,9,209,176,33
53,11,41,17,278,385,-107
53,11,41,19,80,0,80
53,11,41,27,83,0,83
53,11,41,29,147,92,55
53,11,41,39,391,268,123
53,11,41,41,104,87,17
53,11,41,43,133,137,-4
53,11,41,47,499,390,109
53,11,41,51,7852,4722,3130
53,11,41,53,108,78,30
53,11,41,57,77,0,77
53,11,41,59,0,78,-78
53,11,41,65,98,0,98
53,11,41,67,2931,2001,930
53,11,41,71,148,144,4
53,11,45,83,0,152,-152
53,11,48,29,123,113,10
53,11,48,85,0,113,-113
53,11,48,113,66,106,-40
53,11,48,121,63,79,-16
53,11,48,201,173,78,95
53,11,48,439,101,86,15
53,11,48,453,136,103,33
53,11,49,35,210,180,30
53,11,49,49,100,104,-4
53,11,53,5,237,255,-18
53,11,53,9,51,63,-12
53,11,53,15,1868,3404,-1536
53,11,53,21,0,80,-80
53,11,53,25,88,0,88
53,11,53,27,94,112,-18
53,11,53,29,64,0,64
53,11,53,33,1374,1130,244
53,11,53,35,181,140,41
53,11,53,37,72,0,72
53,11,53,39,98,177,-79
53,11,53,41,171,351,-180
53,11,53,45,62,84,-22
53,11,53,49,127,264,-137
53,11,53,53,770,634,136
53,11,53,57,0,78,-78
53,11,53,59,346,422,-76
53,11,53,61,438,416,22
53,11,53,63,416,470,-54
53,11,53,67,397,406,-9
53,11,53,71,71,55,16
53,11,53,73,221,142,79
53,11,53,75,97,59,38
53,11,53,77,151,122,29
53,13,53,71,112,127,-15
53,15,4,13,96,147,-51
53,15,6,37,86,0,86
53,15,6,73,80,0,80
53,15,32,3,68,0,68
53,15,41,5,196,106,90
53,15,41,7,63,89,-26
53,15,41,9,393,255,138
53,15,41,17,0,71,-71
53,15,41,47,79,0,79
53,15,41,51,540,273,267
53,15,41,67,216,168,48
53,15,53,11,3404,1868,1536
53,15,53,27,0,60,-60
53,15,53,33,270,206,64
53,15,53,41,349,585,-236
53,15,53,49,82,83,-1
53,15,53,53,226,141,85
53,15,53,61,179,111,68
53,15,53,63,86,121,-35
53,15,53,67,133,196,-63
53,15,53,69,96,108,-12
53,15,53,73,0,74,-74
53,15,53,77,56,0,56
53,17,53,5,0,63,-63
53,17,53,7,2640,2096,544
53,17,53,25,193,344,-151
53,17,53,33,312,176,136
53,17,53,47,259,195,64
53,17,53,53,62,66,-4
53,17,53,61,178,108,70
53,17,53,63,95,145,-50
53,17,53,77,102,71,31
53,19,53,47,68,0,68
53,19,53,63,73,114,-41
53,19,53,65,102,100,2
53,21,6,37,148,0,148
53,21,32,3,96,0,96
53,21,41,59,112,92,20
53,21,53,1,251,227,24
53,21,53,5,5439,5088,351
53,21,53,11,80,0,80
53,21,53,25,255,189,66
53,21,53,33,233,207,26
53,21,53,53,125,76,49
53,21,53,61,133,0,133
53,21,53,63,146,219,-73
53,21,53,71,301,263,38
53,21,53,77,557,191,366
53,25,4,13,0,102,-102
53,25,6,37,70,0,70
53,25,16,55,0,70,-70
53,25,32,3,80,0,80
53,25,53,1,562,352,210
53,25,53,5,266,383,-117
53,25,53,7,330,216,114
53,25,53,11,0,88,-88
53,25,53,17,344,193,151
53,25,53,21,189,255,-66
53,25,53,33,496,250,246
53,25,53,37,94,135,-41
53,25,53,47,176,110,66
53,25,53,53,264,108,156
53,25,53,57,65,0,65
53,25,53,61,357,197,160
53,25,53,63,345,407,-62
53,25,53,67,0,65,-65
53,25,53,73,0,55,-55
53,25,53,77,360,320,40
53,27,4,13,56,79,-23
53,27,6,73,57,0,57
53,27,53,9,70,76,-6
53,27,53,11,112,94,18
53,27,53,15,60,0,60
53,27,53,33,680,266,414
53,27,53,35,128,0,128
53,27,53,41,174,175,-1
53,27,53,45,288,241,47
53,27,53,49,114,129,-15
53,27,53,53,582,283,299
53,27,53,61,254,133,121
53,27,53,63,94,100,-6
53,27,53,67,892,861,31
53,27,53,73,0,57,-57
53,29,4,13,135,148,-13
53,29,6,29,74,0,74
53,29,6,31,297,246,51
53,29,6,37,191,89,102
53,29,6,59,104,62,42
53,29,6,65,146,67,79
53,29,6,71,73,63,10
53,29,6,73,524,423,101
53,29,6,111,100,75,25
53,29,12,19,112,138,-26
53,29,12,31,291,120,171
53,29,12,33,143,104,39
53,29,15,3,270,120,150
53,29,16,1,0,86,-86
53,29,24,37,94,123,-29
53,29,32,3,74,101,-27
53,29,48,29,63,62,1
53,29,48,201,46,0,46
53,29,51,710,60,0,60
53,29,51,810,211,149,62
53,29,53,11,0,64,-64
53,29,53,33,1384,665,719
53,29,53,35,218,223,-5
53,29,53,53,167,167,0
53,29,53,57,625,760,-135
53,29,53,61,1980,1425,555
53,29,53,63,76,96,-20
53,29,53,67,70,0,70
53,29,53,73,167,304,-137
53,31,6,73,64,0,64
53,31,41,51,60,0,60
53,31,53,9,228,232,-4
53,31,53,33,599,239,360
53,31,53,35,435,370,65
53,31,53,45,0,50,-50
53,31,53,53,179,107,72
53,31,53,61,180,80,100
53,31,53,67,63,0,63
53,31,53,73,0,61,-61
53,33,1,73,108,66,42
53,33,1,89,81,100,-19
53,33,2,13,65,0,65
53,33,2,16,55,0,55
53,33,2,20,766,366,400
53,33,2,90,168,87,81
53,33,2,110,91,72,19
53,33,2,122,67,0,67
53,33,2,130,57,0,57
53,33,2,170,75,58,17
53,33,4,5,100,61,39
53,33,4,13,2652,3776,-1124
53,33,4,15,53,110,-57
53,33,4,19,678,730,-52
53,33,4,21,126,297,-171
53,33,4,25,90,162,-72
53,33,4,27,54,90,-36
53,33,5,7,193,124,69
53,33,5,119,74,67,7
53,33,5,143,90,76,14
53,33,6,1,2077,1280,797
53,33,6,7,110,64,46
53,33,6,13,881,550,331
53,33,6,17,119,119,0
53,33,6,19,248,138,110
53,33,6,23,56,62,-6
53,33,6,29,204,180,24
53,33,6,37,5607,3999,1608
53,33,6,39,58,0,58
53,33,6,41,261,151,110
53,33,6,53,191,102,89
53,33,6,55,57,0,57
53,33,6,59,2172,1579,593
53,33,6,61,215,178,37
53,33,6,65,878,932,-54
53,33,6,67,740,706,34
53,33,6,71,602,421,181
53,33,6,73,2572,2168,404
53,33,6,75,2057,1365,692
53,33,6,77,191,157,34
53,33,6,79,140,151,-11
53,33,6,81,1190,712,478
53,33,6,83,343,210,133
53,33,6,85,3592,2320,1272
53,33,6,87,199,154,45
53,33,6,89,85,0,85
53,33,6,95,185,73,112
53,33,6,97,259,190,69
53,33,6,99,81,71,10
53,33,6,107,57,71,-14
53,33,6,111,457,291,166
53,33,6,113,181,91,90
53,33,8,1,137,96,41
53,33,8,5,375,305,70
53,33,8,13,419,289,130
53,33,8,14,81,0,81
53,33,8,31,774,676,98
53,33,8,35,213,268,-55
53,33,8,41,289,314,-25
53,33,8,59,293,264,29
53,33,8,67,53,52,1
53,33,8,69,234,176,58
53,33,8,77,55,0,55
53,33,8,123,69,0,69
53,33,9,1,249,136,113
53,33,9,3,225,138,87
53,33,9,9,189,105,84
53,33,9,11,84,0,84
53,33,10,3,133,56,77
53,33,11,1,807,440,367
53,33,12,1,209,0,209
53,33,12,9,94,188,-94
53,33,12,11,480,355,125
53,33,12,21,56,59,-3
53,33,12,31,221,162,59
53,33,12,33,59,60,-1
53,33,12,57,324,307,17
53,33,12,69,56,0,56
53,33,12,71,125,117,8
53,33,12,73,81,0,81
53,33,12,81,91,94,-3
53,33,12,86,475,288,187
53,33,12,95,441,312,129
53,33,12,97,47,0,47
53,33,12,99,347,194,153
53,33,12,101,69,66,3
53,33,12,103,278,234,44
53,33,12,105,59,61,-2
53,33,12,109,0,89,-89
53,33,12,111,44,0,44
53,33,12,115,64,109,-45
53,33,12,117,134,83,51
53,33,12,119,0,51,-51
53,33,12,127,85,59,26
53,33,13,51,139,68,71
53,33,13,67,320,174,146
53,33,13,89,352,236,116
53,33,13,117,79,67,12
53,33,13,121,753,461,292
53,33,13,135,231,142,89
53,33,15,1,242,253,-11
53,33,15,3,1335,957,378
53,33,15,7,80,80,0
53,33,15,9,251,176,75
53,33,16,1,509,1079,-570
53,33,16,13,55,138,-83
53,33,16,17,66,103,-37
53,33,16,19,63,96,-33
53,33,16,27,100,174,-74
53,33,16,55,166,593,-427
53,33,16,57,110,107,3
53,33,16,69,51,0,51
53,33,16,83,81,65,16
53,33,17,19,281,63,218
53,33,17,31,2546,1389,1157
53,33,17,43,391,266,125
53,33,17,89,125,79,46
53,33,17,97,268,121,147
53,33,17,197,121,92,29
53,33,18,3,67,65,2
53,33,18,57,105,166,-61
53,33,18,97,303,203,100
53,33,18,105,160,45,115
53,33,18,141,90,0,90
53,33,18,157,157,0,157
53,33,19,103,93,0,93
53,33,19,153,117,83,34
53,33,19,169,85,0,85
53,33,20,91,334,173,161
53,33,20,173,151,96,55
53,33,21,67,85,0,85
53,33,21,111,184,110,74
53,33,22,33,107,0,107
53,33,22,51,71,0,71
53,33,22,55,47,0,47
53,33,22,71,151,163,-12
53,33,22,103,59,0,59
53,33,23,5,83,112,-29
53,33,24,3,171,103,68
53,33,24,5,150,64,86
53,33,24,27,131,65,66
53,33,24,31,480,317,163
53,33,24,33,143,96,47
53,33,24,510,263,108,155
53,33,25,1,0,59,-59
53,33,25,5,59,0,59
53,33,25,9,137,102,35
53,33,25,15,84,51,33
53,33,25,17,1236,632,604
53,33,25,21,314,112,202
53,33,25,23,56,0,56
53,33,25,25,664,412,252
53,33,25,27,157,110,47
53,33,26,65,111,0,111
53,33,26,77,49,69,-20
53,33,26,81,158,114,44
53,33,26,99,75,79,-4
53,33,26,125,418,261,157
53,33,26,161,474,191,283
53,33,26,163,275,193,82
53,33,27,3,58,0,58
53,33,27,37,144,159,-15
53,33,27,53,886,729,157
53,33,27,109,78,0,78
53,33,27,123,223,217,6
53,33,27,145,63,0,63
53,33,27,163,56,0,56
53,33,29,19,55,0,55
53,33,29,77,69,0,69
53,33,29,95,242,121,121
53,33,29,183,119,0,119
53,33,29,189,371,183,188
53,33,29,510,255,133,122
53,33,30,13,0,49,-49
53,33,30,29,95,195,-100
53,33,30,31,203,223,-20
53,33,30,49,0,102,-102
53,33,30,63,208,270,-62
53,33,30,81,0,69,-69
53,33,30,111,93,118,-25
53,33,31,55,205,216,-11
53,33,31,109,104,0,104
53,33,32,3,1457,1647,-190
53,33,32,31,367,364,3
53,33,33,9,92,0,92
53,33,33,11,106,65,41
53,33,34,3,295,103,192
53,33,34,5,69,0,69
53,33,34,7,53,0,53
53,33,34,13,160,83,77
53,33,34,17,592,234,358
53,33,34,21,147,64,83
53,33,34,23,467,124,343
53,33,34,25,105,52,53
53,33,34,27,211,69,142
53,33,34,29,48,0,48
53,33,34,35,120,0,120
53,33,34,39,82,0,82
53,33,35,1,357,222,135
53,33,35,13,82,53,29
53,33,35,49,84,134,-50
53,33,36,1,93,0,93
53,33,36,5,142,0,142
53,33,36,29,155,105,50
53,33,36,47,1271,786,485
53,33,36,55,182,96,86
53,33,36,59,176,68,108
53,33,36,61,1470,1093,377
53,33,36,67,112,61,51
53,33,36,71,51,0,51
53,33,36,81,642,193,449
53,33,36,91,65,0,65
53,33,36,103,165,132,33
53,33,36,109,136,50,86
53,33,36,119,254,91,163
53,33,37,21,104,68,36
53,33,37,51,69,59,10
53,33,37,63,280,96,184
53,33,37,81,99,84,15
53,33,37,119,439,305,134
53,33,37,129,51,0,51
53,33,37,133,71,0,71
53,33,37,135,109,72,37
53,33,37,183,546,338,208
53,33,38,17,100,63,37
53,33,39,35,325,193,132
53,33,39,49,522,377,145
53,33,39,61,321,180,141
53,33,39,113,79,80,-1
53,33,39,153,75,57,18
53,33,39,165,72,0,72
53,33,40,27,82,0,82
53,33,40,109,197,168,29
53,33,40,143,110,118,-8
53,33,41,3,199,136,63
53,33,41,5,523,539,-16
53,33,41,7,73,104,-31
53,33,41,11,51,48,3
53,33,41,17,203,661,-458
53,33,41,19,66,70,-4
53,33,41,27,0,56,-56
53,33,41,29,143,227,-84
53,33,41,33,0,51,-51
53,33,41,35,50,60,-10
53,33,41,39,402,436,-34
53,33,41,41,0,78,-78
53,33,41,43,71,86,-15
53,33,41,47,217,240,-23
53,33,41,51,1986,2251,-265
53,33,41,53,62,67,-5
53,33,41,59,65,65,0
53,33,41,67,1240,1089,151
53,33,41,71,80,112,-32
53,33,42,3,567,301,266
53,33,42,17,78,0,78
53,33,42,27,76,0,76
53,33,42,29,113,80,33
53,33,42,43,0,63,-63
53,33,42,45,100,69,31
53,33,42,71,64,0,64
53,33,42,91,224,105,119
53,33,42,101,498,315,183
53,33,44,7,155,90,65
53,33,45,15,72,70,2
53,33,45,19,255,150,105
53,33,45,35,72,0,72
53,33,45,45,75,74,1
53,33,45,79,63,0,63
53,33,46,99,64,0,64
53,33,46,103,0,74,-74
53,33,47,37,352,292,60
53,33,47,65,79,66,13
53,33,47,93,84,77,7
53,33,47,157,171,107,64
53,33,47,187,84,129,-45
53,33,48,27,62,91,-29
53,33,48,29,495,423,72
53,33,48,41,80,0,80
53,33,48,85,896,492,404
53,33,48,113,1058,774,284
53,33,48,121,344,412,-68
53,33,48,141,200,133,67
53,33,48,157,241,168,73
53,33,48,167,74,0,74
53,33,48,201,1536,931,605
53,33,48,209,0,77,-77
53,33,48,303,57,0,57
53,33,48,339,110,153,-43
53,33,48,355,66,0,66
53,33,48,439,560,526,34
53,33,48,453,1316,1058,258
53,33,48,491,291,443,-152
53,33,49,5,52,0,52
53,33,49,11,131,87,44
53,33,49,35,804,802,2
53,33,49,43,55,56,-1
53,33,49,49,449,374,75
53,33,49,53,0,88,-88
53,33,49,57,70,102,-32
53,33,50,7,101,109,-8
53,33,51,3,54,0,54
53,33,51,13,338,193,145
53,33,51,59,804,385,419
53,33,51,87,89,0,89
53,33,51,107,228,203,25
53,33,51,121,54,0,54
53,33,51,153,119,78,41
53,33,51,510,163,118,45
53,33,51,540,50,0,50
53,33,51,710,106,66,40
53,33,51,760,76,52,24
53,33,51,810,114,107,7
53,33,53,3,47,62,-15
53,33,53,5,690,689,1
53,33,53,7,408,864,-456
53,33,53,9,332,834,-502
53,33,53,11,1130,1374,-244
53,33,53,15,206,270,-64
53,33,53,17,176,312,-136
53,33,53,21,207,233,-26
53,33,53,25,250,496,-246
53,33,53,27,266,680,-414
53,33,53,29,665,1384,-719
53,33,53,31,239,599,-360
53,33,53,35,2279,4295,-2016
53,33,53,37,643,1288,-645
53,33,53,39,0,59,-59
53,33,53,41,251,469,-218
53,33,53,45,276,707,-431
53,33,53,47,130,327,-197
53,33,53,49,45,187,-142
53,33,53,53,18249,31355,-13106
53,33,53,55,170,374,-204
53,33,53,57,606,1127,-521
53,33,53,61,20300,33005,-12705
53,33,53,63,1665,2857,-1192
53,33,53,65,79,162,-83
53,33,53,67,2087,3219,-1132
53,33,53,71,185,358,-173
53,33,53,73,1678,2389,-711
53,33,53,75,437,283,154
53,33,53,77,837,1013,-176
53,33,55,25,608,278,330
53,33,55,79,261,170,91
53,33,55,87,45,0,45
53,33,55,133,106,67,39
53,35,2,20,96,57,39
53,35,4,13,294,443,-149
53,35,4,19,64,135,-71
53,35,4,21,0,77,-77
53,35,6,1,157,65,92
53,35,6,13,89,0,89
53,35,6,19,63,0,63
53,35,6,29,128,0,128
53,35,6,31,0,73,-73
53,35,6,37,433,257,176
53,35,6,53,85,0,85
53,35,6,59,201,109,92
53,35,6,65,194,194,0
53,35,6,67,95,76,19
53,35,6,71,217,123,94
53,35,6,73,1088,922,166
53,35,6,77,62,0,62
53,35,6,81,71,0,71
53,35,6,85,140,0,140
53,35,6,95,78,0,78
53,35,6,111,147,61,86
53,35,8,41,73,86,-13
53,35,9,11,390,230,160
53,35,11,1,76,0,76
53,35,12,9,0,82,-82
53,35,12,31,102,156,-54
53,35,12,33,59,88,-29
53,35,12,57,0,60,-60
53,35,12,95,0,63,-63
53,35,13,39,171,202,-31
53,35,15,3,802,474,328
53,35,16,1,78,115,-37
53,35,16,55,0,82,-82
53,35,17,31,93,60,33
53,35,17,97,90,83,7
53,35,24,3,0,82,-82
53,35,24,31,87,0,87
53,35,32,3,185,191,-6
53,35,36,91,258,0,258
53,35,37,133,62,131,-69
53,35,41,5,58,54,4
53,35,41,17,0,78,-78
53,35,41,39,61,81,-20
53,35,41,47,59,0,59
53,35,41,51,140,132,8
53,35,41,67,138,123,15
53,35,45,15,306,244,62
53,35,45,19,88,0,88
53,35,45,35,0,86,-86
53,35,48,29,129,129,0
53,35,48,113,74,0,74
53,35,48,201,155,77,78
53,35,48,439,0,69,-69
53,35,48,453,80,80,0
53,35,49,35,81,55,26
53,35,51,59,101,125,-24
53,35,51,550,100,104,-4
53,35,51,710,115,133,-18
53,35,51,810,192,278,-86
53,35,53,5,88,126,-38
53,35,53,7,0,65,-65
53,35,53,9,232,321,-89
53,35,53,11,140,181,-41
53,35,53,27,0,128,-128
53,35,53,29,223,218,5
53,35,53,31,370,435,-65
53,35,53,33,4295,2279,2016
53,35,53,37,69,86,-17
53,35,53,41,0,75,-75
53,35,53,45,823,1381,-558
53,35,53,53,2920,2700,220
53,35,53,57,63,107,-44
53,35,53,61,976,739,237
53,35,53,63,178,277,-99
53,35,53,67,349,392,-43
53,35,53,73,165,186,-21
53,35,53,75,50,0,50
53,35,53,77,74,92,-18
53,37,4,13,0,58,-58
53,37,53,5,57,123,-66
53,37,53,7,94,92,2
53,37,53,11,0,72,-72
53,37,53,25,135,94,41
53,37,53,33,1288,643,645
53,37,53,35,86,69,17
53,37,53,53,370,302,68
53,37,53,61,407,210,197
53,37,53,63,80,138,-58
53,37,53,67,57,124,-67
53,37,53,73,47,0,47
53,37,53,77,332,354,-22
53,39,41,5,58,0,58
53,39,41,27,194,178,16
53,39,41,51,172,57,115
53,39,41,65,267,194,73
53,39,53,5,0,76,-76
53,39,53,11,177,98,79
53,39,53,33,59,0,59
53,39,53,59,135,96,39
53,39,53,77,64,64,0
53,41,4,13,54,76,-22
53,41,6,37,68,0,68
53,41,41,5,73,0,73
53,41,41,51,73,47,26
53,41,41,67,63,0,63
53,41,53,11,351,171,180
53,41,53,15,585,349,236
53,41,53,27,175,174,1
53,41,53,33,469,251,218
53,41,53,35,75,0,75
53,41,53,45,93,80,13
53,41,53,53,801,387,414
53,41,53,61,165,79,86
53,41,53,63,88,88,0
53,41,53,67,1704,1480,224
53,41,53,77,68,64,4
53,43,53,63,367,362,5
53,45,4,13,51,119,-68
53,45,6,37,72,0,72
53,45,6,73,86,0,86
53,45,53,9,0,68,-68
53,45,53,11,84,62,22
53,45,53,27,241,288,-47
53,45,53,31,50,0,50
53,45,53,33,707,276,431
53,45,53,35,1381,823,558
53,45,53,41,80,93,-13
53,45,53,53,883,568,315
53,45,53,61,198,142,56
53,45,53,63,66,58,8
53,45,53,67,1191,920,271
53,47,53,7,156,199,-43
53,47,53,17,195,259,-64
53,47,53,19,0,68,-68
53,47,53,25,110,176,-66
53,47,53,33,327,130,197
53,47,53,53,122,68,54
53,47,53,57,57,0,57
53,47,53,61,232,91,141
53,47,53,63,178,246,-68
53,47,53,77,148,0,148
53,49,41,5,69,0,69
53,49,41,7,219,118,101
53,49,41,51,96,0,96
53,49,53,11,264,127,137
53,49,53,15,83,82,1
53,49,53,27,129,114,15
53,49,53,33,187,45,142
53,49,53,53,110,54,56
53,49,53,67,52,68,-16
53,51,16,17,142,169,-27
53,51,16,55,0,69,-69
53,51,53,63,445,427,18
53,53,1,45,85,128,-43
53,53,1,89,68,87,-19
53,53,1,113,0,113,-113
53,53,2,20,533,329,204
53,53,2,90,245,144,101
53,53,2,170,121,59,62
53,53,4,3,93,178,-85
53,53,4,5,64,0,64
53,53,4,13,1106,1868,-762
53,53,4,15,57,128,-71
53,53,4,19,266,323,-57
53,53,4,21,78,314,-236
53,53,4,25,65,108,-43
53,53,4,27,68,114,-46
53,53,5,119,59,0,59
53,53,6,1,340,186,154
53,53,6,7,56,0,56
53,53,6,13,243,108,135
53,53,6,19,162,146,16
53,53,6,29,161,109,52
53,53,6,37,1403,828,575
53,53,6,53,142,108,34
53,53,6,59,605,395,210
53,53,6,61,120,80,40
53,53,6,65,560,475,85
53,53,6,67,365,313,52
53,53,6,71,567,385,182
53,53,6,73,943,575,368
53,53,6,75,108,0,108
53,53,6,77,141,79,62
53,53,6,79,59,0,59
53,53,6,81,113,0,113
53,53,6,83,70,0,70
53,53,6,85,304,148,156
53,53,6,87,58,0,58
53,53,6,95,128,120,8
53,53,6,97,121,0,121
53,53,6,99,83,0,83
53,53,6,107,90,0,90
53,53,6,111,165,104,61
53,53,8,1,0,66,-66
53,53,8,5,123,111,12
53,53,8,13,64,63,1
53,53,8,31,121,103,18
53,53,8,35,0,89,-89
53,53,8,41,689,638,51
53,53,8,59,90,58,32
53,53,8,69,71,0,71
53,53,11,1,79,63,16
53,53,12,9,63,118,-55
53,53,12,11,132,122,10
53,53,12,31,118,109,9
53,53,12,33,67,0,67
53,53,12,57,112,219,-107
53,53,12,71,0,58,-58
53,53,12,86,116,94,22
53,53,12,91,97,84,13
53,53,12,95,112,161,-49
53,53,12,99,51,70,-19
53,53,12,101,61,79,-18
53,53,12,103,77,96,-19
53,53,12,105,83,0,83
53,53,12,113,0,74,-74
53,53,13,51,103,85,18
53,53,13,53,90,0,90
53,53,13,67,71,0,71
53,53,13,73,88,117,-29
53,53,13,89,62,56,6
53,53,13,121,57,77,-20
53,53,13,135,94,71,23
53,53,13,179,266,232,34
53,53,13,215,212,245,-33
53,53,13,245,142,0,142
53,53,15,1,148,89,59
53,53,15,3,1384,1171,213
53,53,15,9,82,0,82
53,53,16,1,182,317,-135
53,53,16,17,0,94,-94
53,53,16,27,69,180,-111
53,53,16,55,141,192,-51
53,53,17,31,305,221,84
53,53,17,43,0,54,-54
53,53,17,113,0,73,-73
53,53,17,163,0,107,-107
53,53,18,97,68,67,1
53,53,20,61,252,155,97
53,53,20,103,156,122,34
53,53,20,161,0,99,-99
53,53,21,47,217,117,100
53,53,21,93,0,117,-117
53,53,22,33,60,0,60
53,53,22,115,130,152,-22
53,53,24,3,113,116,-3
53,53,24,31,121,103,18
53,53,24,33,59,70,-11
53,53,25,17,76,69,7
53,53,26,125,0,62,-62
53,53,27,53,82,72,10
53,53,29,95,71,73,-2
53,53,29,169,144,239,-95
53,53,29,189,95,0,95
53,53,30,29,69,98,-29
53,53,30,31,86,60,26
53,53,30,49,0,54,-54
53,53,30,63,62,72,-10
53,53,30,111,80,65,15
53,53,31,55,76,67,9
53,53,32,3,667,932,-265
53,53,32,31,187,148,39
53,53,34,5,98,0,98
53,53,35,1,91,113,-22
53,53,36,5,61,0,61
53,53,36,29,72,0,72
53,53,36,45,207,193,14
53,53,36,47,113,65,48
53,53,36,61,82,0,82
53,53,36,71,57,0,57
53,53,36,81,86,57,29
53,53,36,103,55,0,55
53,53,37,51,394,515,-121
53,53,37,85,125,162,-37
53,53,37,93,0,131,-131
53,53,37,119,61,0,61
53,53,37,125,0,130,-130
53,53,37,133,0,64,-64
53,53,37,183,75,100,-25
53,53,39,35,59,0,59
53,53,39,49,0,76,-76
53,53,40,31,233,332,-99
53,53,40,109,86,77,9
53,53,40,143,65,0,65
53,53,41,5,202,167,35
53,53,41,7,0,63,-63
53,53,41,17,97,165,-68
53,53,41,19,61,59,2
53,53,41,29,110,79,31
53,53,41,39,186,213,-27
53,53,41,43,56,80,-24
53,53,41,47,144,115,29
53,53,41,51,477,422,55
53,53,41,67,359,331,28
53,53,41,71,0,59,-59
53,53,42,3,62,59,3
53,53,42,101,0,63,-63
53,53,45,15,0,82,-82
53,53,45,19,83,81,2
53,53,45,79,124,185,-61
53,53,47,125,329,338,-9
53,53,47,157,83,73,10
53,53,48,27,443,602,-159
53,53,48,29,555,632,-77
53,53,48,85,114,123,-9
53,53,48,99,167,224,-57
53,53,48,113,139,229,-90
53,53,48,121,78,125,-47
53,53,48,141,655,594,61
